D,probability,D_E,probability_density
-38,0.0061203333333332876,-0.006333333333333333,36.721999999999724
-37,0.006343299999999933,-0.006166666666666667,38.0597999999996
-36,0.006575733333333267,-0.006,39.4543999999996
-35,0.006814599999999957,-0.005833333333333334,40.88759999999974
-34,0.007014233333333309,-0.005666666666666667,42.08539999999985
-33,0.007229499999999984,-0.0055,43.3769999999999
-32,0.007504966666666654,-0.005333333333333333,45.02979999999992
-31,0.007718600000000018,-0.005166666666666667,46.31160000000011
-30,0.00793393333333333,-0.005,47.60359999999998
-29,0.00818236666666668,-0.004833333333333334,49.09420000000008
-28,0.008405200000000031,-0.004666666666666667,50.43120000000019
-27,0.008635200000000063,-0.0045,51.81120000000038
-26,0.008881600000000075,-0.004333333333333333,53.28960000000045
-25,0.009060866666666762,-0.004166666666666667,54.36520000000058
-24,0.009281100000000065,-0.004,55.68660000000039
-23,0.009482433333333384,-0.003833333333333333,56.8946000000003
-22,0.009739966666666749,-0.0036666666666666666,58.439800000000496
-21,0.009919566666666739,-0.0035,59.51740000000043
-20,0.01013126666666673,-0.0033333333333333335,60.78760000000038
-19,0.010350433333333414,-0.0031666666666666666,62.102600000000486
-18,0.010538666666666724,-0.003,63.23200000000034
-17,0.010682733333333368,-0.0028333333333333335,64.0964000000002
-16,0.010858266666666712,-0.0026666666666666666,65.14960000000026
-15,0.011025966666666666,-0.0025,66.1558
-14,0.011252999999999992,-0.0023333333333333335,67.51799999999996
-13,0.011373866666666607,-0.0021666666666666666,68.24319999999965
-12,0.011494933333333316,-0.002,68.9695999999999
-11,0.011617566666666588,-0.0018333333333333333,69.70539999999953
-10,0.011752699999999984,-0.0016666666666666668,70.5161999999999
-9,0.011880466666666596,-0.0015,71.28279999999958
-8,0.012000933333333305,-0.0013333333333333333,72.00559999999983
-7,0.012090599999999913,-0.0011666666666666668,72.54359999999949
-6,0.012174499999999921,-0.001,73.04699999999953
-5,0.012225199999999919,-0.0008333333333333334,73.35119999999951
-4,0.012286566666666608,-0.0006666666666666666,73.71939999999965
-3,0.012343999999999904,-0.0005,74.06399999999942
-2,0.01237906666666659,-0.0003333333333333333,74.27439999999953
-1,0.01242066666666656,-0.00016666666666666666,74.52399999999936
