num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
1648,179,187,
1649,179,187,
1650,179,187,
1651,179,187,
1652,179,187,
1653,179,187,
1654,179,187,
1655,179,187,
1656,179,187,
1657,179,187,
1658,179,187,
1659,179,187,
1660,179,187,
1661,179,187,
1662,179,187,
1663,179,187,
1664,179,187,
1665,179,187,
1666,179,187,
1667,179,187,
1668,179,187,
1669,179,187,
1670,179,187,
1671,179,187,
1672,179,187,
1673,179,187,
1674,179,187,
1675,179,187,
1676,179,187,
1677,179,187,
1678,179,187,
1679,179,187,
1680,179,187,
1681,179,187,
1682,179,187,
1683,179,187,
1684,179,187,
1685,179,187,
1686,179,187,
1687,179,187,
1688,179,187,
1689,179,187,
1690,179,187,
1691,179,187,
1692,179,187,
1693,179,187,
1694,179,187,
1695,179,187,
1696,179,187,
1697,179,187,
1698,179,187,
1699,179,187,
1700,179,187,
1701,179,187,
1702,179,187,
1703,179,187,
1704,179,187,
1705,179,187,
1706,179,187,
1707,179,187,
1708,179,187,
1709,179,187,
1710,179,187,
1711,179,187,
1712,179,187,
1713,179,187,
1714,179,187,
1715,179,187,
1716,179,187,
1717,179,187,
1718,179,187,
1719,179,187,
1720,179,187,
1721,179,187,
1722,179,187,
1723,179,187,
1724,179,187,
1725,179,187,
1726,179,187,
1727,179,187,
1728,179,187,
1729,179,187,
1730,179,187,
1731,179,187,
1732,179,187,
1733,179,187,
1734,179,187,
1735,179,187,
1736,179,187,
1737,179,187,
1738,179,187,
1739,179,187,
1740,179,187,
1741,179,187,
1742,179,187,
1743,179,187,
1744,179,187,
1745,179,187,
1746,179,187,
1747,179,187,
1748,179,187,
1749,179,187,
1750,179,187,
1751,179,187,
1752,179,187,
1753,179,187,
1754,179,187,
1755,179,187,
1756,179,187,
1757,179,187,
1758,179,187,
1759,179,187,
1760,179,187,
1761,179,187,
1762,179,187,
1763,179,187,
1764,179,187,
1765,179,187,
1766,179,187,
1767,179,187,
1768,179,187,
1769,179,187,
1770,179,187,
1771,179,187,
1772,179,187,
1773,179,187,
1774,179,187,
1775,179,187,
1776,179,187,
1777,179,187,
1778,179,187,
1779,179,187,
1780,179,187,
1781,179,187,
1782,179,187,
1783,179,187,
1784,179,187,
1785,179,187,
1786,179,187,
1787,179,187,
1788,179,187,
1789,179,187,
1790,179,187,
1791,179,187,
1792,179,187,
1793,179,187,
1794,179,187,
1795,179,187,
1796,179,187,
1797,179,187,
1798,179,187,
1799,179,187,
1800,179,187,
1801,179,187,
1802,179,187,
1803,179,187,
1804,179,187,
1805,179,187,
1806,179,187,
1807,179,187,
1808,179,187,
1809,179,187,
1810,179,187,
1811,179,187,
1812,179,187,
1813,179,187,
1814,179,187,
1815,179,187,
1816,179,187,
1817,179,187,
1818,179,187,
1819,179,187,
1820,179,187,
1821,179,187,
1822,179,187,
1823,179,187,
1824,179,187,
1825,179,187,
1826,179,187,
1827,179,187,
1828,179,187,
1829,179,187,
1830,179,187,
