num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
1281,444,445,
1282,444,445,
1283,444,445,
1284,444,445,
1285,444,445,
1286,444,445,
1287,444,445,
1288,444,445,
1289,444,445,
1290,444,445,
1291,444,445,
1292,444,445,
1293,444,445,
1294,444,445,
1295,444,445,
1296,444,445,
1297,444,445,
1298,444,445,
1299,444,445,
1300,444,445,
1301,444,445,
1302,444,445,
1303,444,445,
1304,444,445,
1305,444,445,
1306,444,445,
1307,444,445,
1308,444,445,
1309,444,445,
1310,444,445,
1311,444,445,
1312,444,445,
1313,444,445,
1314,444,445,
1315,444,445,
1316,444,445,
1317,444,445,
1318,444,445,
1319,444,445,
1320,444,445,
1321,444,445,
1322,444,445,
1323,444,445,
1324,444,445,
1325,444,445,
1326,444,445,
1327,444,445,
1328,444,445,
1329,444,445,
1330,444,445,
1331,444,445,
1332,445,445,445.0
